***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: NEWAVE     - Versao FPHA_NEWAVE                             *
*                                                                     *
***********************************************************************


____________________________________________________________________

 PMO - AGOSTO - 2024 - sombra Hibrido - NW Versao 29.4                           
____________________________________________________________________

----------------------------
Cortes da Evaporacao linear.                                                    
----------------------------
-----------------------------------------------------------------------------------------
IPER;       Indice do periodo                                                                                                                                                                           
USIH;       Numero de cadastro da usina hidroeletrica                                                                                                                                                   
NomeUsih;   Nome de cadastro da usina hidroeletrica                                                                                                                                                     
Der. Area;  Derivada do polinomio Area X Cota pela Cota.                                                                                                                                                
Der. Cota;  Derivada do polinomio Cota X Volume pelo Volume.                                                                                                                                            
Vol. Ref.;  Volume de referencia para a montagem da equacao linear para a evaporacao                                                                                                                    
Evap. Ref.; Evaporacao de referencia para a montagem da equacao linear para a evaporacao.                                                                                                               
Coef. Vol.; Coeficiente para o volume na equacao de evaporacao linear.                                                                                                                                  
Rhs. Vol.;  RHS da equacao de evaporacao linear.                                                                                                                                                        
-----------------------------------------------------------------------------------------

@Tabela
-----;-----;--------------;----------------------;----------------------;-----------;-----------;-----------------;------------;
IPER ;USIH ;   NomeUsih   ;      Der. Area       ;      Der. Cota       ; Vol. Ref. ;Evap. Ref. ;   Coef. Vol.    ; Rhs. Vol.  ;
  -  ;  -  ;      -       ;        km2/m         ;        m/hm3         ;    HM3    ;    HM3    ;      1/hm3      ;    hm3     ;
-----;-----;--------------;----------------------;----------------------;-----------;-----------;-----------------;------------;
 113 ; 294 ; FICT.QUEIMAD ;         2.8833206884 ;         0.0312876246 ;   326.12  ;     1.99  ;    0.0026612615 ;     0.7655 ;
 113 ; 295 ; FICT.TRES MA ;        31.4633492301 ;         0.0013346488 ; 11889.00  ;    43.78  ;    0.0012807719 ;    24.2153 ;
 113 ; 308 ; FICT.RETIRO  ;         3.4001211534 ;         0.0489356309 ;   221.15  ;     0.96  ;    0.0037437092 ;     0.8060 ;
 113 ; 154 ; ITAPEBI      ;         0.0000000000 ;         0.0000000000 ;  1613.07  ;     3.33  ;    0.0000000000 ;     3.3253 ;
 113 ; 298 ; FICT.IRAPE   ;         2.1079490813 ;         0.0099372161 ;  4115.93  ;     6.52  ;    0.0006807822 ;     4.0009 ;
 113 ; 189 ; P. CAVALO    ;         3.7593060666 ;         0.0089302412 ;  2663.00  ;     7.24  ;    0.0010910741 ;     6.2076 ;
 113 ; 190 ; B. ESPERANCA ;        16.0570709609 ;         0.0031498043 ;  4129.00  ;    14.48  ;    0.0011379742 ;    12.3056 ;
 113 ; 204 ; CACH.CALDEIR ;         0.0000000000 ;         0.0000000000 ;   225.34  ;    -0.51  ;    0.0000000000 ;    -0.5144 ;
 113 ; 267 ; ESTREITO TOC ;         0.0000000000 ;         0.0000000000 ;  4944.50  ;     1.18  ;    0.0000000000 ;     1.1800 ;
 113 ; 275 ; TUCURUI      ;       106.0913177178 ;         0.0004736877 ; 30784.00  ;   -18.81  ;   -0.0002261437 ;    -9.9954 ;
 113 ; 277 ; BALBINA      ;       194.8313524008 ;         0.0004718663 ; 14859.06  ;    23.33  ;    0.0005056389 ;    18.1227 ;
 113 ; 280 ; COARACY NUNE ;         0.0000000000 ;         0.0000000000 ;   135.38  ;    -0.09  ;    0.0000000000 ;    -0.0921 ;
 113 ; 284 ; FERREIRA GOM ;         0.0000000000 ;         0.0000000000 ;   123.31  ;    -0.13  ;    0.0000000000 ;    -0.1328 ;
 113 ; 286 ; STO ANT JARI ;         0.0000000000 ;         0.0000000000 ;   133.09  ;    -0.28  ;    0.0000000000 ;    -0.2850 ;
 113 ; 291 ; FICT.SERRA M ;        29.4435656801 ;         0.0012264794 ; 23043.75  ;    44.69  ;    0.0009389101 ;    22.3602 ;
 113 ; 292 ; FICT.CANA BR ;         0.0000000000 ;         0.0000000000 ;  2237.79  ;     6.80  ;    0.0000000000 ;     6.7963 ;
 113 ; 302 ; FICT.LAJEADO ;         0.0000000000 ;         0.0000000000 ;  5003.06  ;     9.39  ;    0.0000000000 ;     9.3900 ;
 113 ; 303 ; FICT.PEIXE A ;        29.1215800594 ;         0.0038346431 ;  2476.85  ;     8.98  ;    0.0018984047 ;     7.9800 ;
 113 ; 306 ; FICT.SAO SAL ;         0.0000000000 ;         0.0000000000 ;   936.28  ;     4.37  ;    0.0000000000 ;     4.3680 ;
 113 ; 314 ; PIMENTAL     ;         0.0000000000 ;         0.0000000000 ;  2276.29  ;     0.00  ;    0.0000000000 ;     0.0000 ;
 113 ; 272 ; CURUA-UNA    ;        10.7935080385 ;         0.0137812030 ;   367.50  ;    -0.58  ;   -0.0005949901 ;    -0.3006 ;
 113 ; 288 ; BELO MONTE   ;         0.0000000000 ;         0.0000000000 ;  2276.29  ;    -2.92  ;    0.0000000000 ;    -2.9183 ;
 114 ; 004 ; FUNIL-GRANDE ;         0.0000000000 ;         0.0000000000 ;   265.86  ;     1.77  ;    0.0000000000 ;     1.7724 ;
 114 ; 020 ; BATALHA      ;         5.8940005919 ;         0.0101846664 ;  1105.83  ;     5.32  ;    0.0015607392 ;     3.2127 ;
 114 ; 021 ; SERRA FACAO  ;         5.2241999571 ;         0.0060560175 ;  3475.50  ;     8.96  ;    0.0009016786 ;     5.8547 ;
 114 ; 027 ; CAPIM BRANC1 ;         0.9244795913 ;         0.0586900982 ;   234.70  ;     1.59  ;    0.0013835738 ;     1.5758 ;
 114 ; 028 ; CAPIM BRANC2 ;         0.0000000000 ;         0.0000000000 ;   867.55  ;     3.04  ;    0.0000000000 ;     3.0385 ;
 114 ; 029 ; CORUMBA IV   ;         5.7629394348 ;         0.0072726664 ;  3322.30  ;     9.77  ;    0.0013411820 ;     8.7377 ;
 114 ; 048 ; PIRAJU       ;         0.0000000000 ;         0.0000000000 ;   105.42  ;     0.78  ;    0.0000000000 ;     0.7778 ;
 114 ; 066 ; ITAIPU       ;         0.0000000000 ;         0.0000000000 ; 27914.01  ;    63.63  ;    0.0000000000 ;    63.6255 ;
 114 ; 131 ; NILO PECANHA ;         0.0000000000 ;         0.0000000000 ;     9.00  ;     0.00  ;    0.0000000000 ;     0.0000 ;
 114 ; 132 ; FONTES       ;         0.0000000000 ;         0.0000000000 ;   393.81  ;     0.00  ;    0.0000000000 ;     0.0000 ;
 114 ; 141 ; BAGUARI      ;         0.0000000000 ;         0.0000000000 ;    32.46  ;     0.91  ;    0.0000000000 ;     0.9057 ;
 114 ; 153 ; SAO DOMINGOS ;         0.0000000000 ;         0.0000000000 ;   131.30  ;     1.25  ;    0.0000000000 ;     1.2490 ;
 114 ; 155 ; RETIRO BAIXO ;         3.4001211534 ;         0.0489356309 ;   221.15  ;     1.04  ;    0.0040764833 ;     0.8776 ;
 114 ; 156 ; TRES MARIAS  ;        31.4633492301 ;         0.0013346488 ; 11889.00  ;    43.78  ;    0.0012807719 ;    24.2153 ;
 114 ; 162 ; QUEIMADO     ;         2.8833206884 ;         0.0312876246 ;   326.12  ;     2.37  ;    0.0031574289 ;     0.9082 ;
 114 ; 195 ; JAURU        ;         0.0000000000 ;         0.0000000000 ;    16.92  ;     0.10  ;    0.0000000000 ;     0.0983 ;
 114 ; 196 ; GUAPORE      ;         0.0000000000 ;         0.0000000000 ;    22.46  ;     0.15  ;    0.0000000000 ;     0.1476 ;
 114 ; 203 ; CORUMBA III  ;         3.5565114752 ;         0.0144885689 ;   840.50  ;     4.10  ;    0.0016231560 ;     3.6776 ;
 114 ; 227 ; SINOP        ;        21.5870189741 ;         0.0046111670 ;  2041.80  ;    12.78  ;    0.0012442669 ;    10.2228 ;
 114 ; 228 ; COLIDER      ;         0.0000000000 ;         0.0000000000 ;  1495.39  ;     5.72  ;    0.0000000000 ;     5.7235 ;
 114 ; 229 ; TELES PIRES  ;         0.0000000000 ;         0.0000000000 ;   961.11  ;     1.25  ;    0.0000000000 ;     1.2510 ;
 114 ; 230 ; SAO MANOEL   ;         0.0000000000 ;         0.0000000000 ;   566.12  ;    -0.19  ;    0.0000000000 ;    -0.1875 ;
 114 ; 241 ; SLT VERDINHO ;         0.0000000000 ;         0.0000000000 ;   392.58  ;     2.45  ;    0.0000000000 ;     2.4488 ;
 114 ; 249 ; OURINHOS     ;         0.0000000000 ;         0.0000000000 ;    20.86  ;     0.23  ;    0.0000000000 ;     0.2252 ;
 114 ; 251 ; SERRA MESA   ;        36.6920779978 ;         0.0008515170 ; 32775.00  ;    83.30  ;    0.0010935375 ;    36.0061 ;
 114 ; 252 ; CANA BRAVA   ;         0.0000000000 ;         0.0000000000 ;  2237.79  ;     8.60  ;    0.0000000000 ;     8.5994 ;
 114 ; 253 ; SAO SALVADOR ;         0.0000000000 ;         0.0000000000 ;   936.28  ;     5.72  ;    0.0000000000 ;     5.7200 ;
 114 ; 257 ; PEIXE ANGIC  ;        29.1215800594 ;         0.0038346431 ;  2476.85  ;    14.00  ;    0.0029592780 ;    12.4395 ;
 114 ; 261 ; LAJEADO      ;         0.0000000000 ;         0.0000000000 ;  5003.06  ;    26.29  ;    0.0000000000 ;    26.2920 ;
 114 ; 262 ; SALTO        ;         0.0000000000 ;         0.0000000000 ;   820.42  ;     4.22  ;    0.0000000000 ;     4.2168 ;
 114 ; 276 ; RONDON II    ;         6.6845410819 ;         0.0147589831 ;   335.23  ;    -0.48  ;   -0.0003946281 ;    -0.3670 ;
 114 ; 281 ; PONTE PEDRA  ;         0.0000000000 ;         0.0000000000 ;    92.56  ;     0.97  ;    0.0000000000 ;     0.9741 ;
 114 ; 285 ; JIRAU        ;         0.0000000000 ;         0.0000000000 ;  2746.70  ;    -9.01  ;    0.0000000000 ;    -9.0090 ;
 114 ; 287 ; STO ANTONIO  ;         0.0000000000 ;         0.0000000000 ;  2282.80  ;    -8.48  ;    0.0000000000 ;    -8.4848 ;
 114 ; 290 ; ESPORA       ;         2.4223106383 ;         0.0375607731 ;   140.00  ;     1.54  ;    0.0027750077 ;     1.1585 ;
 114 ; 304 ; ITIQUIRA I   ;         0.0000000000 ;         0.0000000000 ;     4.99  ;     0.07  ;    0.0000000000 ;     0.0714 ;
 114 ; 305 ; ITIQUIRA II  ;         0.0000000000 ;         0.0000000000 ;     1.00  ;     0.00  ;    0.0000000000 ;     0.0034 ;
 114 ; 309 ; JURUENA      ;         0.0000000000 ;         0.0000000000 ;     2.93  ;     0.01  ;    0.0000000000 ;     0.0134 ;
 114 ; 310 ; DARDANELOS   ;         0.0000000000 ;         0.0000000000 ;     0.89  ;     0.00  ;    0.0000000000 ;     0.0026 ;
 114 ; 311 ; CACU         ;         0.8232674903 ;         0.0630606456 ;   211.60  ;     1.09  ;    0.0017910944 ;     1.0375 ;
 114 ; 312 ; B. COQUEIROS ;         0.0000000000 ;         0.0000000000 ;   321.43  ;     1.83  ;    0.0000000000 ;     1.8318 ;
 114 ; 315 ; FOZ R. CLARO ;         0.0000000000 ;         0.0000000000 ;    96.72  ;     0.58  ;    0.0000000000 ;     0.5844 ;
 114 ; 319 ; FICT.MAUA    ;         2.0600012130 ;         0.0134065382 ;  1805.00  ;     6.02  ;    0.0011046994 ;     5.2837 ;
 114 ; 117 ; GUARAPIRANGA ;         2.4982024277 ;         0.0438224963 ;    95.37  ;     0.78  ;    0.0019158557 ;     0.4193 ;
 114 ; 118 ; BILLINGS     ;         6.7793046992 ;         0.0103445431 ;   566.82  ;     3.64  ;    0.0015077694 ;     1.9328 ;
 114 ; 119 ; HENRY BORDEN ;         0.0000000000 ;         0.0000000000 ;     0.46  ;     0.00  ;    0.0000000000 ;     0.0000 ;
 114 ; 120 ; JAGUARI      ;         1.4993524354 ;         0.0237244119 ;   839.50  ;     2.84  ;    0.0012094227 ;     1.8780 ;
 114 ; 121 ; PARAIBUNA    ;         4.1064655618 ;         0.0070834859 ;  3414.00  ;    10.11  ;    0.0010471713 ;     7.3458 ;
 114 ; 122 ; SANTA BRANCA ;         1.0790113542 ;         0.0553053826 ;   285.00  ;     1.38  ;    0.0021483049 ;     0.7160 ;
 114 ; 123 ; FUNIL        ;         1.1211789397 ;         0.0334898327 ;   585.50  ;     1.64  ;    0.0010513467 ;     1.0053 ;
 114 ; 124 ; LAJES        ;         0.0000000000 ;         0.0465029191 ;   222.68  ;     1.83  ;    0.0000000000 ;     1.8300 ;
 114 ; 126 ; PICADA       ;         0.0000000000 ;         0.0000000000 ;     6.85  ;     0.08  ;    0.0000000000 ;     0.0836 ;
 114 ; 127 ; SOBRAGI      ;         0.0000000000 ;         0.0000000000 ;     0.09  ;     0.01  ;    0.0000000000 ;     0.0073 ;
 114 ; 129 ; SIMPLICIO    ;         0.0000000000 ;         0.0000000000 ;    13.45  ;     0.81  ;    0.0000000000 ;     0.8066 ;
 114 ; 130 ; ILHA POMBOS  ;         0.0000000000 ;         0.0000000000 ;     5.79  ;     0.12  ;    0.0000000000 ;     0.1240 ;
 114 ; 133 ; P. PASSOS    ;         0.0000000000 ;         0.0000000000 ;    16.26  ;     0.08  ;    0.0000000000 ;     0.0803 ;
 114 ; 185 ; BARRA BRAUNA ;         0.0000000000 ;         0.0000000000 ;    34.00  ;     0.22  ;    0.0000000000 ;     0.2236 ;
 114 ; 134 ; SALTO GRANDE ;         0.0000000000 ;         0.0000000000 ;    67.86  ;     0.38  ;    0.0000000000 ;     0.3770 ;
 114 ; 135 ; P. ESTRELA   ;         0.1222219020 ;         0.2717388868 ;    72.50  ;     0.30  ;    0.0013451040 ;     0.2513 ;
 114 ; 139 ; CANDONGA     ;         0.0000000000 ;         0.0000000000 ;    29.75  ;     0.18  ;    0.0000000000 ;     0.1777 ;
 114 ; 143 ; AIMORES      ;         0.0000000000 ;         0.0000000000 ;   179.25  ;     2.59  ;    0.0000000000 ;     2.5931 ;
 114 ; 144 ; MASCARENHAS  ;         0.0000000000 ;         0.0000000000 ;    21.68  ;     0.37  ;    0.0000000000 ;     0.3705 ;
 114 ; 145 ; SUICA        ;         0.0000000000 ;         0.0000000000 ;     0.35  ;     0.00  ;    0.0000000000 ;     0.0035 ;
 114 ; 192 ; GUILMAN-AMOR ;         0.0000000000 ;         0.0000000000 ;    11.33  ;     0.05  ;    0.0000000000 ;     0.0540 ;
 114 ; 193 ; SA CARVALHO  ;         0.0000000000 ;         0.0000000000 ;     1.53  ;     0.03  ;    0.0000000000 ;     0.0322 ;
 114 ; 217 ; ROSAL        ;         0.0000000000 ;         0.0000000000 ;    17.19  ;     0.08  ;    0.0000000000 ;     0.0832 ;
 114 ; 279 ; SAMUEL       ;        71.6445511158 ;         0.0024231160 ;  2218.33  ;    -5.71  ;   -0.0012152214 ;    -2.6120 ;
 114 ; 148 ; IRAPE        ;         2.1079490813 ;         0.0099372161 ;  4115.93  ;     8.62  ;    0.0009007273 ;     5.2935 ;
 114 ; 283 ; STA CLARA MG ;         0.0000000000 ;         0.0000000000 ;   148.40  ;     0.45  ;    0.0000000000 ;     0.4484 ;
 114 ; 001 ; CAMARGOS     ;         3.6059576891 ;         0.0181296041 ;   456.00  ;     2.48  ;    0.0015036155 ;     1.4683 ;
 114 ; 002 ; ITUTINGA     ;         0.0000000000 ;         0.0000000000 ;    10.64  ;     0.07  ;    0.0000000000 ;     0.0704 ;
 114 ; 006 ; FURNAS       ;        52.9171960114 ;         0.0009483728 ; 14341.50  ;    53.43  ;    0.0012797233 ;    31.3968 ;
 114 ; 007 ; M. DE MORAES ;         9.5047621539 ;         0.0051566642 ;  2790.00  ;     9.40  ;    0.0011272959 ;     6.5805 ;
 114 ; 008 ; ESTREITO     ;         0.0000000000 ;         0.0000000000 ;  1331.40  ;     2.42  ;    0.0000000000 ;     2.4196 ;
 114 ; 009 ; JAGUARA      ;         0.0000000000 ;         0.0000000000 ;   418.20  ;     1.83  ;    0.0000000000 ;     1.8306 ;
 114 ; 010 ; IGARAPAVA    ;         0.0000000000 ;         0.0000000000 ;   234.83  ;     3.02  ;    0.0000000000 ;     3.0160 ;
 114 ; 011 ; VOLTA GRANDE ;         0.0000000000 ;         0.0000000000 ;  2200.40  ;    12.90  ;    0.0000000000 ;    12.9024 ;
 114 ; 012 ; P. COLOMBIA  ;         0.0000000000 ;         0.0000000000 ;  1420.84  ;     9.79  ;    0.0000000000 ;     9.7852 ;
 114 ; 014 ; CACONDE      ;         1.0142200769 ;         0.0465772555 ;   303.00  ;     1.24  ;    0.0014171876 ;     0.5252 ;
 114 ; 015 ; E. DA CUNHA  ;         0.0000000000 ;         0.0000000000 ;    12.79  ;     0.06  ;    0.0000000000 ;     0.0556 ;
 114 ; 016 ; A.S.OLIVEIRA ;         0.0000000000 ;         0.0000000000 ;    22.75  ;     0.15  ;    0.0000000000 ;     0.1458 ;
 114 ; 017 ; MARIMBONDO   ;        17.7957914518 ;         0.0032533947 ;  3520.00  ;    21.98  ;    0.0020842824 ;    11.0179 ;
 114 ; 018 ; A. VERMELHA  ;        24.9762414715 ;         0.0018847878 ;  8440.50  ;    38.93  ;    0.0017417719 ;    29.9222 ;
 114 ; 034 ; I. SOLTEIRA  ;        39.2787702310 ;         0.0009090360 ; 18311.81  ;    81.78  ;    0.0013211153 ;    74.5145 ;
 114 ; 024 ; EMBORCACAO   ;         7.8310016499 ;         0.0031850576 ; 11197.00  ;    17.25  ;    0.0006734392 ;     8.4535 ;
 114 ; 025 ; NOVA PONTE   ;         8.5407091696 ;         0.0033108594 ;  7602.00  ;    19.29  ;    0.0009190053 ;     9.7557 ;
 114 ; 026 ; MIRANDA      ;         1.4658259321 ;         0.0207164895 ;  1047.00  ;     2.58  ;    0.0008199027 ;     2.4560 ;
 114 ; 030 ; CORUMBA I    ;         1.7540034513 ;         0.0224560616 ;   985.00  ;     2.48  ;    0.0011028643 ;     1.3411 ;
 114 ; 031 ; ITUMBIARA    ;        22.3332555697 ;         0.0018117569 ; 10800.00  ;    33.31  ;    0.0012543353 ;    17.6906 ;
 114 ; 032 ; CACH.DOURADA ;         0.0000000000 ;         0.0000000000 ;   464.97  ;     4.35  ;    0.0000000000 ;     4.3470 ;
 114 ; 033 ; SAO SIMAO    ;        24.7902202339 ;         0.0018635009 ;  9770.00  ;    38.42  ;    0.0016630775 ;    29.2079 ;
 114 ; 037 ; BARRA BONITA ;        15.4418711008 ;         0.0039127558 ;  1852.00  ;    14.79  ;    0.0019334487 ;     9.8282 ;
 114 ; 038 ; A.S. LIMA    ;         0.0000000000 ;         0.0000000000 ;   525.23  ;     4.19  ;    0.0000000000 ;     4.1908 ;
 114 ; 039 ; IBITINGA     ;         0.0000000000 ;         0.0000000000 ;   962.68  ;     7.92  ;    0.0000000000 ;     7.9226 ;
 114 ; 040 ; PROMISSAO    ;        16.4759239354 ;         0.0019749462 ;  6344.00  ;    35.73  ;    0.0011714063 ;    33.2413 ;
 114 ; 042 ; NAVANHANDAVA ;         0.0000000000 ;         0.0000000000 ;  2666.00  ;    15.48  ;    0.0000000000 ;    15.4760 ;
 114 ; 043 ; TRES IRMAOS  ;        27.2223430247 ;         0.0014408473 ; 11647.50  ;    51.99  ;    0.0014708715 ;    46.9142 ;
 114 ; 045 ; JUPIA        ;         0.0000000000 ;         0.0000000000 ;  3249.13  ;    23.22  ;    0.0000000000 ;    23.2170 ;
 114 ; 046 ; P. PRIMAVERA ;         0.0000000000 ;         0.0000000000 ; 16138.51  ;   125.79  ;    0.0000000000 ;   125.7946 ;
 114 ; 278 ; MANSO        ;        13.2953080577 ;         0.0030504947 ;  5861.50  ;    20.17  ;    0.0012369966 ;    16.5201 ;
 114 ; 047 ; A.A. LAYDNER ;        14.9846856680 ;         0.0025911672 ;  5425.50  ;    25.97  ;    0.0013007322 ;    21.8511 ;
 114 ; 049 ; CHAVANTES    ;        12.0401537215 ;         0.0028594499 ;  7274.50  ;    24.85  ;    0.0012222017 ;    21.1294 ;
 114 ; 050 ; L.N. GARCEZ  ;         0.0000000000 ;         0.0000000000 ;    39.01  ;     0.57  ;    0.0000000000 ;     0.5679 ;
 114 ; 051 ; CANOAS II    ;         0.0000000000 ;         0.0000000000 ;   144.69  ;     1.32  ;    0.0000000000 ;     1.3171 ;
 114 ; 052 ; CANOAS I     ;         0.0000000000 ;         0.0000000000 ;   205.82  ;     1.78  ;    0.0000000000 ;     1.7757 ;
 114 ; 061 ; CAPIVARA     ;        20.1868936523 ;         0.0021978940 ;  7678.00  ;    31.80  ;    0.0015529029 ;    22.9091 ;
 114 ; 062 ; TAQUARUCU    ;         0.0000000000 ;         0.0000000000 ;   649.62  ;     4.85  ;    0.0000000000 ;     4.8477 ;
 114 ; 063 ; ROSANA       ;         0.0000000000 ;         0.0000000000 ;  1847.58  ;    13.93  ;    0.0000000000 ;    13.9302 ;
 114 ; 057 ; MAUA         ;         2.0600012130 ;         0.0134065382 ;  1805.00  ;     6.02  ;    0.0011046994 ;     5.2837 ;
 114 ; 071 ; STA CLARA PR ;         0.5607531559 ;         0.0646378525 ;   300.00  ;     0.65  ;    0.0007611635 ;     0.4486 ;
 114 ; 072 ; FUNDAO       ;         0.0000000000 ;         0.0000000000 ;    34.48  ;     0.10  ;    0.0000000000 ;     0.1012 ;
 114 ; 074 ; G.B. MUNHOZ  ;         2.2696448915 ;         0.0104446953 ;  3876.50  ;     5.40  ;    0.0006637610 ;     2.8708 ;
 114 ; 083 ; BAIXO IGUACU ;         0.0000000000 ;         0.0000000000 ;   201.24  ;     2.49  ;    0.0000000000 ;     2.4870 ;
 114 ; 086 ; BARRA GRANDE ;         1.0942834933 ;         0.0133665974 ;  3808.12  ;     7.23  ;    0.0007167155 ;     5.6626 ;
 114 ; 088 ; SAO ROQUE    ;         1.8334393865 ;         0.0290801497 ;   566.19  ;     1.66  ;    0.0012796006 ;     1.0718 ;
 114 ; 089 ; GARIBALDI    ;         1.5099999905 ;         0.0396322086 ;   264.00  ;     2.31  ;    0.0027827755 ;     2.1331 ;
 114 ; 090 ; CAMPOS NOVOS ;         0.2400000329 ;         0.0318245291 ;  1398.50  ;     3.05  ;    0.0003704376 ;     2.9882 ;
 114 ; 091 ; MACHADINHO   ;         1.1289648500 ;         0.0141914916 ;  2811.50  ;     4.82  ;    0.0005447376 ;     4.2460 ;
 114 ; 092 ; ITA          ;         0.0000000000 ;         0.0000000000 ;  4924.26  ;    15.67  ;    0.0000000000 ;    15.6710 ;
 114 ; 093 ; PASSO FUNDO  ;         7.0780760523 ;         0.0088278891 ;   887.00  ;    10.43  ;    0.0029055279 ;     6.3518 ;
 114 ; 094 ; MONJOLINHO   ;         0.0000000000 ;         0.0000000000 ;   147.29  ;     0.60  ;    0.0000000000 ;     0.5988 ;
 114 ; 095 ; QUEBRA QUEIX ;         0.2070684507 ;         0.1954227774 ;   124.00  ;     0.30  ;    0.0013151415 ;     0.2684 ;
 114 ; 101 ; SAO JOSE     ;         0.0000000000 ;         0.0000000000 ;   178.85  ;     1.92  ;    0.0000000000 ;     1.9237 ;
 114 ; 102 ; PASSO S JOAO ;         0.0000000000 ;         0.0000000000 ;    95.99  ;     1.87  ;    0.0000000000 ;     1.8665 ;
 114 ; 103 ; FOZ CHAPECO  ;         0.0000000000 ;         0.0000000000 ;  1466.16  ;     9.04  ;    0.0000000000 ;     9.0366 ;
 114 ; 097 ; CASTRO ALVES ;         0.0000000000 ;         0.0000000000 ;    92.46  ;     0.47  ;    0.0000000000 ;     0.4651 ;
 114 ; 098 ; MONTE CLARO  ;         0.0000000000 ;         0.0000000000 ;    11.35  ;     0.09  ;    0.0000000000 ;     0.0859 ;
 114 ; 099 ; 14 DE JULHO  ;         0.0000000000 ;         0.0000000000 ;    55.42  ;     0.36  ;    0.0000000000 ;     0.3610 ;
 114 ; 110 ; ERNESTINA    ;         5.1198936867 ;         0.0215038088 ;   140.00  ;     2.31  ;    0.0046240830 ;     1.2132 ;
 114 ; 111 ; PASSO REAL   ;         7.5903248444 ;         0.0062442752 ;  1967.50  ;    18.40  ;    0.0028674627 ;     8.7769 ;
 114 ; 112 ; JACUI        ;         0.0000000000 ;         0.0000000000 ;    19.60  ;     0.36  ;    0.0000000000 ;     0.3648 ;
 114 ; 113 ; ITAUBA       ;         0.0000000000 ;         0.0000000000 ;   594.90  ;     2.02  ;    0.0000000000 ;     2.0230 ;
 114 ; 114 ; D. FRANCISCA ;         0.0000000000 ;         0.0000000000 ;   320.41  ;     2.23  ;    0.0000000000 ;     2.2302 ;
 114 ; 115 ; G.P. SOUZA   ;         0.5616727993 ;         0.1222814588 ;   101.00  ;     0.32  ;    0.0014079845 ;     0.0996 ;
 114 ; 215 ; SALTO PILAO  ;         0.0000000000 ;         0.0000000000 ;     0.28  ;     0.00  ;    0.0000000000 ;     0.0027 ;
 114 ; 073 ; JORDAO       ;         0.0000000000 ;         0.3199999928 ;    97.50  ;     0.06  ;    0.0000000000 ;     0.0640 ;
 114 ; 076 ; SEGREDO      ;         1.3924116413 ;         0.0130980989 ;  2756.00  ;     5.18  ;    0.0006109712 ;     4.9395 ;
 114 ; 077 ; SLT.SANTIAGO ;         3.4354584971 ;         0.0058434615 ;  4718.50  ;    11.32  ;    0.0006725115 ;     8.5532 ;
 114 ; 078 ; SALTO OSORIO ;         0.0000000000 ;         0.0000000000 ;  1090.90  ;     3.53  ;    0.0000000000 ;     3.5280 ;
 114 ; 082 ; SALTO CAXIAS ;         0.0000000000 ;         0.0000000000 ;  3472.49  ;     8.63  ;    0.0000000000 ;     8.6272 ;
 114 ; 169 ; SOBRADINHO   ;       293.1382002506 ;         0.0003409140 ; 19781.50  ;   289.74  ;    0.0051966159 ;   140.7608 ;
 114 ; 172 ; ITAPARICA    ;        41.4330468420 ;         0.0014443641 ;  9008.00  ;    29.39  ;    0.0012268103 ;    25.0371 ;
 114 ; 176 ; COMP PAF-MOX ;         0.0000000000 ;         0.0000000000 ;  1212.00  ;     8.73  ;    0.0000000000 ;     8.7330 ;
 114 ; 178 ; XINGO        ;         0.0000000000 ;         0.0000000000 ;  3773.00  ;     2.46  ;    0.0000000000 ;     2.4600 ;
 114 ; 294 ; FICT.QUEIMAD ;         2.8833206884 ;         0.0312876246 ;   326.12  ;     2.37  ;    0.0031574289 ;     0.9082 ;
 114 ; 295 ; FICT.TRES MA ;        31.4633492301 ;         0.0013346488 ; 11889.00  ;    43.78  ;    0.0012807719 ;    24.2153 ;
 114 ; 308 ; FICT.RETIRO  ;         3.4001211534 ;         0.0489356309 ;   221.15  ;     1.04  ;    0.0040764833 ;     0.8776 ;
 114 ; 154 ; ITAPEBI      ;         0.0000000000 ;         0.0000000000 ;  1613.07  ;     4.06  ;    0.0000000000 ;     4.0643 ;
 114 ; 298 ; FICT.IRAPE   ;         2.1079490813 ;         0.0099372161 ;  4115.93  ;     8.62  ;    0.0009007273 ;     5.2935 ;
 114 ; 189 ; P. CAVALO    ;         3.7593060666 ;         0.0089302412 ;  2663.00  ;     8.35  ;    0.0012589316 ;     7.1626 ;
 114 ; 190 ; B. ESPERANCA ;        16.0570709609 ;         0.0031498043 ;  4129.00  ;    17.70  ;    0.0013908574 ;    15.0402 ;
 114 ; 204 ; CACH.CALDEIR ;         0.0000000000 ;         0.0000000000 ;   225.34  ;    -0.98  ;    0.0000000000 ;    -0.9820 ;
 114 ; 267 ; ESTREITO TOC ;         0.0000000000 ;         0.0000000000 ;  4944.50  ;    17.11  ;    0.0000000000 ;    17.1100 ;
 114 ; 275 ; TUCURUI      ;       106.0913177178 ;         0.0004736877 ; 30784.00  ;   -35.53  ;   -0.0004271603 ;   -18.8802 ;
 114 ; 277 ; BALBINA      ;       194.8313524008 ;         0.0004718663 ; 14859.06  ;     8.48  ;    0.0001838687 ;     6.5901 ;
 114 ; 280 ; COARACY NUNE ;         0.0000000000 ;         0.0000000000 ;   135.38  ;    -0.46  ;    0.0000000000 ;    -0.4604 ;
