data,fonte,submercado,patamar,sistema_orig,pat,sistema_calc,sistema,pmo,erro
2026-04-01,UFV MMGD,SUL,2,1146.2,1.6758,1920.80196,1921.0,1921.0,0.0
2026-05-01,UFV MMGD,SUL,2,967.5,1.8966,1834.9605000000001,1835.0,1835.0,0.0
2026-06-01,UFV MMGD,SUL,2,876.4,1.9164,1679.53296,1680.0,1680.0,0.0
2026-07-01,UFV MMGD,SUL,2,936.9,1.9523,1829.1098699999998,1829.0,1829.0,0.0
2026-08-01,UFV MMGD,SUL,2,1119.6,1.9202,2149.8559199999995,2150.0,2150.0,0.0
2026-09-01,UFV MMGD,SUL,2,1071.7,1.7493,1874.7248100000002,1875.0,1875.0,0.0
2026-10-01,UFV MMGD,SUL,2,1168.9,1.6393,1916.1777700000002,1916.0,1916.0,0.0
2026-11-01,UFV MMGD,SUL,2,1299.8,1.4559,1892.37882,1892.0,1892.0,0.0
2026-12-01,UFV MMGD,SUL,2,1318.1,1.578,2079.9618,2080.0,2080.0,0.0
2027-01-01,UFV MMGD,SUL,2,1294.3,1.5013,1943.13259,1943.0,1943.0,0.0
2027-02-01,UFV MMGD,SUL,2,1306.4,1.5746,2057.05744,2057.0,2057.0,0.0
2027-03-01,UFV MMGD,SUL,2,1282.3,1.6599,2128.4897699999997,2128.0,2128.0,0.0
2027-04-01,UFV MMGD,SUL,2,1170.4,1.7271,2021.3978400000003,2021.0,2021.0,0.0
2027-05-01,UFV MMGD,SUL,2,987.6,1.8966,1873.0821600000002,1873.0,1873.0,0.0
2027-06-01,UFV MMGD,SUL,2,894.3,1.9617,1754.3483099999999,1754.0,1754.0,0.0
2027-07-01,UFV MMGD,SUL,2,955.6,1.9085,1823.7626,1824.0,1824.0,0.0
2027-08-01,UFV MMGD,SUL,2,1141.7,1.9571,2234.4210700000003,2234.0,2234.0,0.0
2027-09-01,UFV MMGD,SUL,2,1092.3,1.7493,1910.76039,1911.0,1911.0,0.0
2027-10-01,UFV MMGD,SUL,2,1191.1,1.5919,1896.1120899999999,1896.0,1896.0,0.0
2027-11-01,UFV MMGD,SUL,2,1324.3,1.5113,2001.41459,2001.0,2001.0,0.0
2027-12-01,UFV MMGD,SUL,2,1342.5,1.6265,2183.57625,2184.0,2184.0,0.0
2028-01-01,UFV MMGD,SUL,2,1318.1,1.5508,2044.1094799999998,2044.0,2044.0,0.0
2028-02-01,UFV MMGD,SUL,2,1330.6,1.5924,2118.84744,2119.0,2119.0,0.0
2028-03-01,UFV MMGD,SUL,2,1306.4,1.7102,2234.20528,2234.0,2234.0,0.0
2028-04-01,UFV MMGD,SUL,2,1192.5,1.5677,1869.48225,1869.0,1869.0,0.0
2028-05-01,UFV MMGD,SUL,2,1006.3,1.9771,1989.55573,1990.0,1990.0,0.0
2028-06-01,UFV MMGD,SUL,2,911.5,1.9164,1746.7986,1747.0,1747.0,0.0
2028-07-01,UFV MMGD,SUL,2,974.1,1.8629,1814.6508900000001,1815.0,1815.0,0.0
2028-08-01,UFV MMGD,SUL,2,1164.1,1.9917,2318.53797,2319.0,2319.0,0.0
2028-09-01,UFV MMGD,SUL,2,1113.9,1.7032,1897.19448,1897.0,1897.0,0.0
2028-10-01,UFV MMGD,SUL,2,1214.9,1.6393,1991.5855700000002,1992.0,1992.0,0.0
2028-11-01,UFV MMGD,SUL,2,1351.2,1.4559,1967.21208,1967.0,1967.0,0.0
2028-12-01,UFV MMGD,SUL,2,1370.1,1.4769,2023.50069,2024.0,2024.0,0.0
2024-08-01,UFV MMGD,SUL,3,1035.8,0.5825,603.3534999999999,603.0,603.0,0.0
2024-09-01,UFV MMGD,SUL,3,996.8,0.6278,625.79104,626.0,626.0,0.0
2024-10-01,UFV MMGD,SUL,3,1090.2,0.6241,680.39382,680.0,680.0,0.0
2024-11-01,UFV MMGD,SUL,3,1216.9,0.8053,979.9695700000001,980.0,980.0,0.0
2024-12-01,UFV MMGD,SUL,3,1239.6,0.7405,917.9238,918.0,918.0,0.0
2025-01-01,UFV MMGD,SUL,3,1221.2,0.6683,816.12796,816.0,816.0,0.0
2025-02-01,UFV MMGD,SUL,3,1234.7,0.6668,823.29796,823.0,823.0,0.0
2025-03-01,UFV MMGD,SUL,3,1214.1,0.7401,898.5554099999999,899.0,899.0,0.0
2025-04-01,UFV MMGD,SUL,3,1109.8,0.7069,784.51762,785.0,785.0,0.0
2025-05-01,UFV MMGD,SUL,3,937.8,0.6259,586.96902,587.0,587.0,0.0
2025-06-01,UFV MMGD,SUL,3,850.4,0.6875,584.65,585.0,585.0,0.0
2025-07-01,UFV MMGD,SUL,3,910.5,0.5921,539.10705,539.0,539.0,0.0
2025-08-01,UFV MMGD,SUL,3,1089.3,0.6246,680.37678,680.0,680.0,0.0
2025-09-01,UFV MMGD,SUL,3,1043.8,0.5828,608.32664,608.0,608.0,0.0
2025-10-01,UFV MMGD,SUL,3,1139.7,0.6241,711.28677,711.0,711.0,0.0
2025-11-01,UFV MMGD,SUL,3,1268.5,0.8053,1021.52305,1022.0,1022.0,0.0
2025-12-01,UFV MMGD,SUL,3,1288.0,0.6988,900.0544,900.0,900.0,0.0
2026-01-01,UFV MMGD,SUL,3,1265.9,0.7099,898.66241,899.0,899.0,0.0
2026-02-01,UFV MMGD,SUL,3,1278.3,0.7149,913.8566699999999,914.0,914.0,0.0
2026-03-01,UFV MMGD,SUL,3,1255.2,0.6543,821.27736,821.0,821.0,0.0
2026-04-01,UFV MMGD,SUL,3,1146.2,0.7069,810.24878,810.0,810.0,0.0
2026-05-01,UFV MMGD,SUL,3,967.5,0.6667,645.03225,645.0,645.0,0.0
2026-06-01,UFV MMGD,SUL,3,876.4,0.642,562.6488,563.0,563.0,0.0
2026-07-01,UFV MMGD,SUL,3,936.9,0.5921,554.73849,555.0,555.0,0.0
2026-08-01,UFV MMGD,SUL,3,1119.6,0.6246,699.30216,699.0,699.0,0.0
2026-09-01,UFV MMGD,SUL,3,1071.7,0.6278,672.81326,673.0,673.0,0.0
2026-10-01,UFV MMGD,SUL,3,1168.9,0.7087,828.39943,828.0,828.0,0.0
2026-11-01,UFV MMGD,SUL,3,1299.8,0.8053,1046.72894,1047.0,1047.0,0.0
2026-12-01,UFV MMGD,SUL,3,1318.1,0.6988,921.0882799999999,921.0,921.0,0.0
2027-01-01,UFV MMGD,SUL,3,1294.3,0.7492,969.6895599999999,970.0,970.0,0.0
2027-02-01,UFV MMGD,SUL,3,1306.4,0.7149,933.94536,934.0,934.0,0.0
2027-03-01,UFV MMGD,SUL,3,1282.3,0.6543,839.00889,839.0,839.0,0.0
2027-04-01,UFV MMGD,SUL,3,1170.4,0.6629,775.8581600000001,776.0,776.0,0.0
2027-05-01,UFV MMGD,SUL,3,987.6,0.6667,658.43292,658.0,658.0,0.0
2027-06-01,UFV MMGD,SUL,3,894.3,0.5932,530.49876,530.0,530.0,0.0
2027-07-01,UFV MMGD,SUL,3,955.6,0.6402,611.77512,612.0,612.0,0.0
2027-08-01,UFV MMGD,SUL,3,1141.7,0.5825,665.04025,665.0,665.0,0.0
2027-09-01,UFV MMGD,SUL,3,1092.3,0.6278,685.74594,686.0,686.0,0.0
2027-10-01,UFV MMGD,SUL,3,1191.1,0.747,889.7516999999999,890.0,890.0,0.0
2027-11-01,UFV MMGD,SUL,3,1324.3,0.7651,1013.2219299999999,1013.0,1013.0,0.0
2027-12-01,UFV MMGD,SUL,3,1342.5,0.6543,878.39775,878.0,878.0,0.0
2028-01-01,UFV MMGD,SUL,3,1318.1,0.7099,935.7191899999999,936.0,936.0,0.0
2028-02-01,UFV MMGD,SUL,3,1330.6,0.7004,931.95224,932.0,932.0,0.0
2028-03-01,UFV MMGD,SUL,3,1306.4,0.6073,793.37672,793.0,793.0,0.0
2028-04-01,UFV MMGD,SUL,3,1192.5,0.7863,937.66275,938.0,938.0,0.0
2028-05-01,UFV MMGD,SUL,3,1006.3,0.5826,586.2703799999999,586.0,586.0,0.0
2028-06-01,UFV MMGD,SUL,3,911.5,0.642,585.183,585.0,585.0,0.0
2028-07-01,UFV MMGD,SUL,3,974.1,0.6851,667.3559100000001,667.0,667.0,0.0
2028-08-01,UFV MMGD,SUL,3,1164.1,0.5379,626.16939,626.0,626.0,0.0
2028-09-01,UFV MMGD,SUL,3,1113.9,0.6701,746.4243900000001,746.0,746.0,0.0
2028-10-01,UFV MMGD,SUL,3,1214.9,0.7087,860.99963,861.0,861.0,0.0
2028-11-01,UFV MMGD,SUL,3,1351.2,0.8053,1088.12136,1088.0,1088.0,0.0
2028-12-01,UFV MMGD,SUL,3,1370.1,0.7796,1068.12996,1068.0,1068.0,0.0
2024-08-01,PCH,NORDESTE,1,77.0,0.9976,76.8152,77.0,77.0,0.0
2024-09-01,PCH,NORDESTE,1,69.0,0.9923,68.4687,68.0,68.0,0.0
2024-10-01,PCH,NORDESTE,1,65.0,0.9935,64.5775,65.0,65.0,0.0
2024-11-01,PCH,NORDESTE,1,80.0,1.0102,80.816,81.0,81.0,0.0
2024-12-01,PCH,NORDESTE,1,93.0,1.0068,93.63239999999999,94.0,94.0,0.0
2025-01-01,PCH,NORDESTE,1,91.0,1.0062,91.5642,92.0,92.0,0.0
2025-02-01,PCH,NORDESTE,1,87.0,0.9959,86.6433,87.0,87.0,0.0
2025-03-01,PCH,NORDESTE,1,88.0,1.0025,88.22,88.0,88.0,0.0
2025-04-01,PCH,NORDESTE,1,91.0,0.986,89.726,90.0,90.0,0.0
2025-05-01,PCH,NORDESTE,1,87.0,0.9803,85.28609999999999,85.0,85.0,0.0
2025-06-01,PCH,NORDESTE,1,80.0,0.9937,79.49600000000001,79.0,79.0,0.0
2025-07-01,PCH,NORDESTE,1,80.0,1.0004,80.032,80.0,80.0,0.0
2025-08-01,PCH,NORDESTE,1,85.0,0.9999,84.9915,85.0,85.0,0.0
2025-09-01,PCH,NORDESTE,1,77.0,0.9931,76.4687,76.0,76.0,0.0
2025-10-01,PCH,NORDESTE,1,71.0,0.9939,70.5669,71.0,71.0,0.0
2025-11-01,PCH,NORDESTE,1,87.0,1.0107,87.9309,88.0,88.0,0.0
2025-12-01,PCH,NORDESTE,1,97.0,1.0067,97.64989999999999,98.0,98.0,0.0
2026-01-01,PCH,NORDESTE,1,91.0,1.0064,91.58239999999999,92.0,92.0,0.0
2026-02-01,PCH,NORDESTE,1,87.0,0.996,86.652,87.0,87.0,0.0
2026-03-01,PCH,NORDESTE,1,89.0,1.0018,89.1602,89.0,89.0,0.0
2026-04-01,PCH,NORDESTE,1,91.0,0.986,89.726,90.0,90.0,0.0
2026-05-01,PCH,NORDESTE,1,87.0,0.9803,85.28609999999999,85.0,85.0,0.0
2026-06-01,PCH,NORDESTE,1,80.0,0.9935,79.48,79.0,79.0,0.0
2026-07-01,PCH,NORDESTE,1,80.0,1.0004,80.032,80.0,80.0,0.0
2026-08-01,PCH,NORDESTE,1,85.0,0.9999,84.9915,85.0,85.0,0.0
2026-09-01,PCH,NORDESTE,1,77.0,0.9933,76.4841,76.0,76.0,0.0
2026-10-01,PCH,NORDESTE,1,71.0,0.9942,70.5882,71.0,71.0,0.0
2026-11-01,PCH,NORDESTE,1,87.0,1.0107,87.9309,88.0,88.0,0.0
2026-12-01,PCH,NORDESTE,1,97.0,1.0067,97.64989999999999,98.0,98.0,0.0
2027-01-01,PCH,NORDESTE,1,91.0,1.0067,91.60969999999999,92.0,92.0,0.0
2027-02-01,PCH,NORDESTE,1,87.0,0.996,86.652,87.0,87.0,0.0
2027-03-01,PCH,NORDESTE,1,89.0,1.0018,89.1602,89.0,89.0,0.0
2027-04-01,PCH,NORDESTE,1,91.0,0.986,89.726,90.0,90.0,0.0
2027-05-01,PCH,NORDESTE,1,87.0,0.9803,85.28609999999999,85.0,85.0,0.0
2027-06-01,PCH,NORDESTE,1,80.0,0.9934,79.472,79.0,79.0,0.0
2027-07-01,PCH,NORDESTE,1,80.0,1.0006,80.048,80.0,80.0,0.0
2027-08-01,PCH,NORDESTE,1,85.0,0.9995,84.95750000000001,85.0,85.0,0.0
2027-09-01,PCH,NORDESTE,1,77.0,0.9933,76.4841,76.0,76.0,0.0
2027-10-01,PCH,NORDESTE,1,71.0,0.9944,70.6024,71.0,71.0,0.0
2027-11-01,PCH,NORDESTE,1,87.0,1.0103,87.8961,88.0,88.0,0.0
2027-12-01,PCH,NORDESTE,1,97.0,1.0064,97.6208,98.0,98.0,0.0
2028-01-01,PCH,NORDESTE,1,91.0,1.0064,91.58239999999999,92.0,92.0,0.0
2028-02-01,PCH,NORDESTE,1,87.0,0.996,86.652,87.0,87.0,0.0
2028-03-01,PCH,NORDESTE,1,89.0,1.0015,89.1335,89.0,89.0,0.0
2028-04-01,PCH,NORDESTE,1,91.0,0.9861,89.7351,90.0,90.0,0.0
2028-05-01,PCH,NORDESTE,1,87.0,0.9802,85.2774,85.0,85.0,0.0
2028-06-01,PCH,NORDESTE,1,80.0,0.9935,79.48,79.0,79.0,0.0
2028-07-01,PCH,NORDESTE,1,80.0,1.0008,80.064,80.0,80.0,0.0
2028-08-01,PCH,NORDESTE,1,85.0,0.999,84.915,85.0,85.0,0.0
2028-09-01,PCH,NORDESTE,1,77.0,0.9934,76.4918,76.0,76.0,0.0
2028-10-01,PCH,NORDESTE,1,71.0,0.9942,70.5882,71.0,71.0,0.0
2028-11-01,PCH,NORDESTE,1,87.0,1.0107,87.9309,88.0,88.0,0.0
2028-12-01,PCH,NORDESTE,1,97.0,1.0074,97.71780000000001,98.0,98.0,0.0
2024-08-01,PCH,NORDESTE,2,77.0,1.0246,78.8942,79.0,79.0,0.0
2024-09-01,PCH,NORDESTE,2,69.0,1.0222,70.5318,71.0,71.0,0.0
2024-10-01,PCH,NORDESTE,2,65.0,1.0206,66.339,66.0,66.0,0.0
2024-11-01,PCH,NORDESTE,2,80.0,1.0234,81.87200000000001,82.0,82.0,0.0
2024-12-01,PCH,NORDESTE,2,93.0,1.0146,94.3578,94.0,94.0,0.0
2025-01-01,PCH,NORDESTE,2,91.0,1.0116,92.0556,92.0,92.0,0.0
2025-02-01,PCH,NORDESTE,2,87.0,1.0144,88.2528,88.0,88.0,0.0
2025-03-01,PCH,NORDESTE,2,88.0,1.0247,90.1736,90.0,90.0,0.0
2025-04-01,PCH,NORDESTE,2,91.0,1.0196,92.7836,93.0,93.0,0.0
2025-05-01,PCH,NORDESTE,2,87.0,1.0184,88.60079999999999,89.0,89.0,0.0
2025-06-01,PCH,NORDESTE,2,80.0,1.0121,80.968,81.0,81.0,0.0
2025-07-01,PCH,NORDESTE,2,80.0,1.0101,80.80799999999999,81.0,81.0,0.0
2025-08-01,PCH,NORDESTE,2,85.0,1.0242,87.057,87.0,87.0,0.0
2025-09-01,PCH,NORDESTE,2,77.0,1.0207,78.59389999999999,79.0,79.0,0.0
2025-10-01,PCH,NORDESTE,2,71.0,1.0191,72.3561,72.0,72.0,0.0
2025-11-01,PCH,NORDESTE,2,87.0,1.022,88.914,89.0,89.0,0.0
2025-12-01,PCH,NORDESTE,2,97.0,1.0139,98.34830000000001,98.0,98.0,0.0
2026-01-01,PCH,NORDESTE,2,91.0,1.0119,92.0829,92.0,92.0,0.0
2026-02-01,PCH,NORDESTE,2,87.0,1.0145,88.2615,88.0,88.0,0.0
2026-03-01,PCH,NORDESTE,2,89.0,1.024,91.136,91.0,91.0,0.0
2026-04-01,PCH,NORDESTE,2,91.0,1.0196,92.7836,93.0,93.0,0.0
2026-05-01,PCH,NORDESTE,2,87.0,1.0185,88.6095,89.0,89.0,0.0
2026-06-01,PCH,NORDESTE,2,80.0,1.012,80.96000000000001,81.0,81.0,0.0
2026-07-01,PCH,NORDESTE,2,80.0,1.0101,80.80799999999999,81.0,81.0,0.0
2026-08-01,PCH,NORDESTE,2,85.0,1.0242,87.057,87.0,87.0,0.0
2026-09-01,PCH,NORDESTE,2,77.0,1.0209,78.60929999999999,79.0,79.0,0.0
2026-10-01,PCH,NORDESTE,2,71.0,1.0195,72.3845,72.0,72.0,0.0
2026-11-01,PCH,NORDESTE,2,87.0,1.022,88.914,89.0,89.0,0.0
2026-12-01,PCH,NORDESTE,2,97.0,1.0139,98.34830000000001,98.0,98.0,0.0
2027-01-01,PCH,NORDESTE,2,91.0,1.0122,92.11019999999999,92.0,92.0,0.0
2027-02-01,PCH,NORDESTE,2,87.0,1.0145,88.2615,88.0,88.0,0.0
2027-03-01,PCH,NORDESTE,2,89.0,1.024,91.136,91.0,91.0,0.0
2027-04-01,PCH,NORDESTE,2,91.0,1.0195,92.7745,93.0,93.0,0.0
2027-05-01,PCH,NORDESTE,2,87.0,1.0185,88.6095,89.0,89.0,0.0
2027-06-01,PCH,NORDESTE,2,80.0,1.0118,80.944,81.0,81.0,0.0
2027-07-01,PCH,NORDESTE,2,80.0,1.0103,80.824,81.0,81.0,0.0
2027-08-01,PCH,NORDESTE,2,85.0,1.0238,87.02300000000001,87.0,87.0,0.0
2027-09-01,PCH,NORDESTE,2,77.0,1.0209,78.60929999999999,79.0,79.0,0.0
2027-10-01,PCH,NORDESTE,2,71.0,1.0197,72.3987,72.0,72.0,0.0
2027-11-01,PCH,NORDESTE,2,87.0,1.0215,88.8705,89.0,89.0,0.0
2027-12-01,PCH,NORDESTE,2,97.0,1.0136,98.31920000000001,98.0,98.0,0.0
2028-01-01,PCH,NORDESTE,2,91.0,1.0119,92.0829,92.0,92.0,0.0
2028-02-01,PCH,NORDESTE,2,87.0,1.0145,88.2615,88.0,88.0,0.0
2028-03-01,PCH,NORDESTE,2,89.0,1.0236,91.10040000000001,91.0,91.0,0.0
2028-04-01,PCH,NORDESTE,2,91.0,1.0196,92.7836,93.0,93.0,0.0
2028-05-01,PCH,NORDESTE,2,87.0,1.0183,88.5921,89.0,89.0,0.0
2028-06-01,PCH,NORDESTE,2,80.0,1.012,80.96000000000001,81.0,81.0,0.0
2028-07-01,PCH,NORDESTE,2,80.0,1.0105,80.84,81.0,81.0,0.0
2028-08-01,PCH,NORDESTE,2,85.0,1.0233,86.9805,87.0,87.0,0.0
2028-09-01,PCH,NORDESTE,2,77.0,1.0211,78.62469999999999,79.0,79.0,0.0
2028-10-01,PCH,NORDESTE,2,71.0,1.0195,72.3845,72.0,72.0,0.0
2028-11-01,PCH,NORDESTE,2,87.0,1.022,88.914,89.0,89.0,0.0
2028-12-01,PCH,NORDESTE,2,97.0,1.0145,98.4065,98.0,98.0,0.0
2024-08-01,PCH,NORDESTE,3,77.0,0.9832,75.7064,76.0,76.0,0.0
2024-09-01,PCH,NORDESTE,3,69.0,0.9907,68.3583,68.0,68.0,0.0
2024-10-01,PCH,NORDESTE,3,65.0,0.9905,64.38250000000001,64.0,64.0,0.0
2024-11-01,PCH,NORDESTE,3,80.0,0.9823,78.584,79.0,79.0,0.0
2024-12-01,PCH,NORDESTE,3,93.0,0.9879,91.8747,92.0,92.0,0.0
2025-01-01,PCH,NORDESTE,3,91.0,0.9895,90.0445,90.0,90.0,0.0
2025-02-01,PCH,NORDESTE,3,87.0,0.9929,86.3823,86.0,86.0,0.0
2025-03-01,PCH,NORDESTE,3,88.0,0.9845,86.63600000000001,87.0,87.0,0.0
2025-04-01,PCH,NORDESTE,3,91.0,0.9953,90.5723,91.0,91.0,0.0
2025-05-01,PCH,NORDESTE,3,87.0,0.9943,86.5041,87.0,87.0,0.0
2025-06-01,PCH,NORDESTE,3,80.0,0.994,79.52,80.0,80.0,0.0
2025-07-01,PCH,NORDESTE,3,80.0,0.9922,79.376,79.0,79.0,0.0
2025-08-01,PCH,NORDESTE,3,85.0,0.9836,83.60600000000001,84.0,84.0,0.0
2025-09-01,PCH,NORDESTE,3,77.0,0.9908,76.2916,76.0,76.0,0.0
2025-10-01,PCH,NORDESTE,3,71.0,0.9913,70.3823,70.0,70.0,0.0
2025-11-01,PCH,NORDESTE,3,87.0,0.9829,85.5123,86.0,86.0,0.0
2025-12-01,PCH,NORDESTE,3,97.0,0.9877,95.8069,96.0,96.0,0.0
2026-01-01,PCH,NORDESTE,3,91.0,0.9897,90.0627,90.0,90.0,0.0
2026-02-01,PCH,NORDESTE,3,87.0,0.993,86.391,86.0,86.0,0.0
2026-03-01,PCH,NORDESTE,3,89.0,0.9838,87.5582,88.0,88.0,0.0
2026-04-01,PCH,NORDESTE,3,91.0,0.9953,90.5723,91.0,91.0,0.0
2026-05-01,PCH,NORDESTE,3,87.0,0.9944,86.5128,87.0,87.0,0.0
2026-06-01,PCH,NORDESTE,3,80.0,0.9939,79.512,80.0,80.0,0.0
2026-07-01,PCH,NORDESTE,3,80.0,0.9922,79.376,79.0,79.0,0.0
2026-08-01,PCH,NORDESTE,3,85.0,0.9836,83.60600000000001,84.0,84.0,0.0
2026-09-01,PCH,NORDESTE,3,77.0,0.991,76.307,76.0,76.0,0.0
2026-10-01,PCH,NORDESTE,3,71.0,0.9916,70.4036,70.0,70.0,0.0
2026-11-01,PCH,NORDESTE,3,87.0,0.9829,85.5123,86.0,86.0,0.0
2026-12-01,PCH,NORDESTE,3,97.0,0.9877,95.8069,96.0,96.0,0.0
2027-01-01,PCH,NORDESTE,3,91.0,0.99,90.09,90.0,90.0,0.0
2027-02-01,PCH,NORDESTE,3,87.0,0.993,86.391,86.0,86.0,0.0
2027-03-01,PCH,NORDESTE,3,89.0,0.9838,87.5582,88.0,88.0,0.0
2027-04-01,PCH,NORDESTE,3,91.0,0.9953,90.5723,91.0,91.0,0.0
2027-05-01,PCH,NORDESTE,3,87.0,0.9944,86.5128,87.0,87.0,0.0
2027-06-01,PCH,NORDESTE,3,80.0,0.9937,79.49600000000001,79.0,79.0,0.0
2027-07-01,PCH,NORDESTE,3,80.0,0.9924,79.392,79.0,79.0,0.0
2027-08-01,PCH,NORDESTE,3,85.0,0.9831,83.5635,84.0,84.0,0.0
2027-09-01,PCH,NORDESTE,3,77.0,0.991,76.307,76.0,76.0,0.0
2027-10-01,PCH,NORDESTE,3,71.0,0.9918,70.4178,70.0,70.0,0.0
2027-11-01,PCH,NORDESTE,3,87.0,0.9824,85.4688,85.0,85.0,0.0
2027-12-01,PCH,NORDESTE,3,97.0,0.9874,95.7778,96.0,96.0,0.0
2028-01-01,PCH,NORDESTE,3,91.0,0.9897,90.0627,90.0,90.0,0.0
2028-02-01,PCH,NORDESTE,3,87.0,0.993,86.391,86.0,86.0,0.0
2028-03-01,PCH,NORDESTE,3,89.0,0.9835,87.53150000000001,88.0,88.0,0.0
2028-04-01,PCH,NORDESTE,3,91.0,0.9954,90.5814,91.0,91.0,0.0
2028-05-01,PCH,NORDESTE,3,87.0,0.9942,86.4954,86.0,86.0,0.0
2028-06-01,PCH,NORDESTE,3,80.0,0.9939,79.512,80.0,80.0,0.0
2028-07-01,PCH,NORDESTE,3,80.0,0.9926,79.408,79.0,79.0,0.0
2028-08-01,PCH,NORDESTE,3,85.0,0.9827,83.5295,84.0,84.0,0.0
2028-09-01,PCH,NORDESTE,3,77.0,0.9912,76.3224,76.0,76.0,0.0
2028-10-01,PCH,NORDESTE,3,71.0,0.9916,70.4036,70.0,70.0,0.0
2028-11-01,PCH,NORDESTE,3,87.0,0.9829,85.5123,86.0,86.0,0.0
2028-12-01,PCH,NORDESTE,3,97.0,0.9883,95.8651,96.0,96.0,0.0
2024-08-01,PCT,NORDESTE,1,376.0,0.992,372.992,373.0,373.0,0.0
2024-09-01,PCT,NORDESTE,1,434.0,0.9996,433.82640000000004,434.0,434.0,0.0
2024-10-01,PCT,NORDESTE,1,488.0,0.9936,484.8768,485.0,485.0,0.0
2024-11-01,PCT,NORDESTE,1,495.0,0.9828,486.486,486.0,486.0,0.0
2024-12-01,PCT,NORDESTE,1,506.0,0.9901,500.9906,501.0,501.0,0.0
2025-01-01,PCT,NORDESTE,1,482.0,0.9942,479.20439999999996,479.0,479.0,0.0
2025-02-01,PCT,NORDESTE,1,425.0,0.9912,421.26,421.0,421.0,0.0
2025-03-01,PCT,NORDESTE,1,399.0,0.9798,390.9402,391.0,391.0,0.0
2025-04-01,PCT,NORDESTE,1,373.0,0.9846,367.2558,367.0,367.0,0.0
2025-05-01,PCT,NORDESTE,1,375.0,0.9888,370.8,371.0,371.0,0.0
2025-06-01,PCT,NORDESTE,1,364.0,0.9925,361.27000000000004,361.0,361.0,0.0
2025-07-01,PCT,NORDESTE,1,361.0,0.984,355.224,355.0,355.0,0.0
2025-08-01,PCT,NORDESTE,1,380.0,0.9918,376.884,377.0,377.0,0.0
2025-09-01,PCT,NORDESTE,1,439.0,0.9996,438.8244,439.0,439.0,0.0
2025-10-01,PCT,NORDESTE,1,494.0,0.9936,490.83840000000004,491.0,491.0,0.0
2025-11-01,PCT,NORDESTE,1,495.0,0.9828,486.486,486.0,486.0,0.0
2025-12-01,PCT,NORDESTE,1,506.0,0.9903,501.0918,501.0,501.0,0.0
2026-01-01,PCT,NORDESTE,1,482.0,0.994,479.108,479.0,479.0,0.0
2026-02-01,PCT,NORDESTE,1,425.0,0.991,421.175,421.0,421.0,0.0
2026-03-01,PCT,NORDESTE,1,399.0,0.9807,391.2993,391.0,391.0,0.0
2026-04-01,PCT,NORDESTE,1,373.0,0.9846,367.2558,367.0,367.0,0.0
2026-05-01,PCT,NORDESTE,1,375.0,0.9886,370.725,371.0,371.0,0.0
2026-06-01,PCT,NORDESTE,1,364.0,0.9926,361.3064,361.0,361.0,0.0
2026-07-01,PCT,NORDESTE,1,361.0,0.984,355.224,355.0,355.0,0.0
2026-08-01,PCT,NORDESTE,1,380.0,0.9918,376.884,377.0,377.0,0.0
2026-09-01,PCT,NORDESTE,1,439.0,0.9996,438.8244,439.0,439.0,0.0
2026-10-01,PCT,NORDESTE,1,494.0,0.9933,490.6902,491.0,491.0,0.0
2026-11-01,PCT,NORDESTE,1,495.0,0.9828,486.486,486.0,486.0,0.0
2026-12-01,PCT,NORDESTE,1,506.0,0.9903,501.0918,501.0,501.0,0.0
2027-01-01,PCT,NORDESTE,1,482.0,0.9938,479.0116,479.0,479.0,0.0
2027-02-01,PCT,NORDESTE,1,425.0,0.991,421.175,421.0,421.0,0.0
2027-03-01,PCT,NORDESTE,1,399.0,0.9807,391.2993,391.0,391.0,0.0
2027-04-01,PCT,NORDESTE,1,373.0,0.9849,367.3677,367.0,367.0,0.0
2027-05-01,PCT,NORDESTE,1,375.0,0.9886,370.725,371.0,371.0,0.0
2027-06-01,PCT,NORDESTE,1,364.0,0.9927,361.3428,361.0,361.0,0.0
2027-07-01,PCT,NORDESTE,1,361.0,0.9835,355.0435,355.0,355.0,0.0
2027-08-01,PCT,NORDESTE,1,380.0,0.992,376.96,377.0,377.0,0.0
2027-09-01,PCT,NORDESTE,1,439.0,0.9996,438.8244,439.0,439.0,0.0
2027-10-01,PCT,NORDESTE,1,494.0,0.9931,490.59139999999996,491.0,491.0,0.0
2027-11-01,PCT,NORDESTE,1,495.0,0.9832,486.68399999999997,487.0,487.0,0.0
2027-12-01,PCT,NORDESTE,1,506.0,0.9906,501.2436,501.0,501.0,0.0
2028-01-01,PCT,NORDESTE,1,482.0,0.994,479.108,479.0,479.0,0.0
2028-02-01,PCT,NORDESTE,1,425.0,0.9911,421.2175,421.0,421.0,0.0
2028-03-01,PCT,NORDESTE,1,399.0,0.9812,391.49879999999996,391.0,391.0,0.0
2028-04-01,PCT,NORDESTE,1,374.0,0.9839,367.9786,368.0,368.0,0.0
2028-05-01,PCT,NORDESTE,1,375.0,0.989,370.875,371.0,371.0,0.0
2028-06-01,PCT,NORDESTE,1,364.0,0.9926,361.3064,361.0,361.0,0.0
2028-07-01,PCT,NORDESTE,1,361.0,0.9831,354.8991,355.0,355.0,0.0
2028-08-01,PCT,NORDESTE,1,380.0,0.9922,377.036,377.0,377.0,0.0
2028-09-01,PCT,NORDESTE,1,439.0,0.9996,438.8244,439.0,439.0,0.0
