data,valor,ree,pmo,erro
1965-08-01,12429.8,SUL,12430.0,0.0
1965-09-01,12670.4,SUL,12670.5,0.0
1965-10-01,6717.0,SUL,6717.1,0.0
1965-11-01,3140.1,SUL,3140.1,0.0
1965-12-01,5750.6,SUL,5750.7,0.0
1966-01-01,4370.3,SUL,4370.3,0.0
1966-02-01,8858.5,SUL,8858.6,0.0
1966-03-01,5561.1,SUL,5561.2,0.0
1966-04-01,2405.5,SUL,2405.5,0.0
1966-05-01,1357.4,SUL,1357.4,0.0
1966-06-01,4300.6,SUL,4300.7,0.0
1966-07-01,4018.5,SUL,4018.6,0.0
1966-08-01,5121.3,SUL,5121.4,0.0
1966-09-01,9193.9,SUL,9194.0,0.0
1966-10-01,6656.5,SUL,6656.6,0.0
1966-11-01,3556.5,SUL,3556.5,0.0
1966-12-01,5144.9,SUL,5144.9,0.0
1967-01-01,2468.9,SUL,2468.9,0.0
1967-02-01,2952.0,SUL,2952.1,0.0
1967-03-01,3074.6,SUL,3074.6,0.0
1967-04-01,1293.0,SUL,1293.0,0.0
1967-05-01,1052.5,SUL,1052.5,0.0
1967-06-01,1361.7,SUL,1361.8,0.0
1967-07-01,2630.3,SUL,2630.3,0.0
1967-08-01,5288.2,SUL,5288.3,0.0
1967-09-01,10696.0,SUL,10696.1,0.0
1967-10-01,4328.8,SUL,4328.8,0.0
1967-11-01,2447.7,SUL,2447.7,0.0
1967-12-01,2882.6,SUL,2882.6,0.0
1968-01-01,1173.3,SUL,1173.3,0.0
1968-02-01,769.6,SUL,769.6,0.0
1968-03-01,769.0,SUL,769.0,0.0
1968-04-01,968.1,SUL,968.1,0.0
1968-05-01,846.6,SUL,846.6,0.0
1968-06-01,779.4,SUL,779.4,0.0
1968-07-01,1874.6,SUL,1874.6,0.0
1968-08-01,733.8,SUL,733.8,0.0
1968-09-01,2274.2,SUL,2274.2,0.0
1968-10-01,1593.3,SUL,1593.3,0.0
1968-11-01,3872.4,SUL,3872.4,0.0
1968-12-01,2445.5,SUL,2445.6,0.0
1969-01-01,3600.4,SUL,3600.5,0.0
1969-02-01,5231.3,SUL,5231.3,0.0
1969-03-01,3208.1,SUL,3208.2,0.0
1969-04-01,4094.4,SUL,4094.4,0.0
1969-05-01,1916.5,SUL,1916.6,0.0
1969-06-01,4570.2,SUL,4570.2,0.0
1969-07-01,3042.5,SUL,3042.5,0.0
1969-08-01,1824.4,SUL,1824.4,0.0
1969-09-01,3635.0,SUL,3635.1,0.0
1969-10-01,1768.7,SUL,1768.7,0.0
1969-11-01,4775.1,SUL,4775.1,0.0
1969-12-01,1401.3,SUL,1401.3,0.0
1970-01-01,1636.4,SUL,1636.4,0.0
1970-02-01,1437.0,SUL,1437.0,0.0
1970-03-01,1571.2,SUL,1571.2,0.0
1970-04-01,975.9,SUL,976.0,0.0
1970-05-01,2986.1,SUL,2986.1,0.0
1970-06-01,5239.5,SUL,5239.6,0.0
1970-07-01,6424.7,SUL,6424.8,0.0
1970-08-01,3483.1,SUL,3483.2,0.0
1970-09-01,3216.4,SUL,3216.4,0.0
1970-10-01,3238.6,SUL,3238.6,0.0
1970-11-01,1272.5,SUL,1272.5,0.0
1970-12-01,4105.0,SUL,4105.1,0.0
1971-01-01,6327.4,SUL,6327.5,0.0
1971-02-01,5003.3,SUL,5003.4,0.0
1971-03-01,5415.2,SUL,5415.2,0.0
1971-04-01,6139.7,SUL,6139.8,0.0
1971-05-01,5597.9,SUL,5597.9,0.0
1971-06-01,6356.9,SUL,6357.0,0.0
1971-07-01,6598.8,SUL,6598.8,0.0
1971-08-01,6721.8,SUL,6721.8,0.0
1971-09-01,2934.8,SUL,2934.8,0.0
1971-10-01,2383.3,SUL,2383.3,0.0
1971-11-01,848.0,SUL,848.0,0.0
1971-12-01,615.3,SUL,615.3,0.0
1972-01-01,1325.6,SUL,1325.6,0.0
1972-02-01,4620.0,SUL,4620.0,0.0
1972-03-01,2574.9,SUL,2575.0,0.0
1972-04-01,2792.7,SUL,2792.8,0.0
1972-05-01,1300.5,SUL,1300.5,0.0
1972-06-01,6912.7,SUL,6912.8,0.0
1972-07-01,5242.5,SUL,5242.6,0.0
1972-08-01,11510.5,SUL,11510.6,0.0
1972-09-01,11805.1,SUL,11805.2,0.0
1972-10-01,5319.1,SUL,5319.2,0.0
1972-11-01,4294.7,SUL,4294.8,0.0
1972-12-01,3876.5,SUL,3876.5,0.0
1973-01-01,3788.8,SUL,3788.9,0.0
1973-02-01,4002.4,SUL,4002.5,0.0
1973-03-01,2438.8,SUL,2438.8,0.0
1973-04-01,1542.8,SUL,1542.8,0.0
1973-05-01,5051.8,SUL,5051.8,0.0
1973-06-01,6066.6,SUL,6066.6,0.0
1973-07-01,7212.6,SUL,7212.6,0.0
1973-08-01,9838.2,SUL,9838.3,0.0
1973-09-01,8786.0,SUL,8786.1,0.0
1973-10-01,3892.3,SUL,3892.4,0.0
1973-11-01,2996.5,SUL,2996.6,0.0
1973-12-01,1754.4,SUL,1754.4,0.0
1974-01-01,2349.0,SUL,2349.0,0.0
1974-02-01,2905.0,SUL,2905.0,0.0
1974-03-01,3864.5,SUL,3864.6,0.0
1974-04-01,1621.5,SUL,1621.6,0.0
1974-05-01,1929.5,SUL,1929.6,0.0
1974-06-01,4836.8,SUL,4836.9,0.0
1974-07-01,2559.9,SUL,2559.9,0.0
1974-08-01,1688.9,SUL,1688.9,0.0
1974-09-01,3000.0,SUL,3000.1,0.0
1974-10-01,1478.0,SUL,1478.0,0.0
1974-11-01,2465.4,SUL,2465.4,0.0
1974-12-01,1964.7,SUL,1964.8,0.0
1975-01-01,2165.6,SUL,2165.6,0.0
1975-02-01,2092.2,SUL,2092.2,0.0
1975-03-01,1596.2,SUL,1596.2,0.0
1975-04-01,1121.4,SUL,1121.4,0.0
1975-05-01,1064.3,SUL,1064.3,0.0
1975-06-01,2624.1,SUL,2624.1,0.0
1975-07-01,1859.1,SUL,1859.1,0.0
1975-08-01,4798.7,SUL,4798.8,0.0
1975-09-01,8941.4,SUL,8941.5,0.0
1975-10-01,7086.4,SUL,7086.4,0.0
1975-11-01,3162.8,SUL,3162.9,0.0
1975-12-01,5571.3,SUL,5571.4,0.0
1976-01-01,4635.3,SUL,4635.3,0.0
1976-02-01,2036.1,SUL,2036.1,0.0
1976-03-01,3041.4,SUL,3041.4,0.0
1976-04-01,1360.1,SUL,1360.1,0.0
1976-05-01,3592.3,SUL,3592.3,0.0
1976-06-01,4066.3,SUL,4066.3,0.0
1976-07-01,3174.8,SUL,3174.8,0.0
1976-08-01,6908.8,SUL,6908.9,0.0
1976-09-01,3528.2,SUL,3528.3,0.0
1976-10-01,2453.0,SUL,2453.0,0.0
1976-11-01,4053.2,SUL,4053.3,0.0
1976-12-01,5207.3,SUL,5207.3,0.0
1977-01-01,3874.9,SUL,3875.0,0.0
1977-02-01,5024.3,SUL,5024.4,0.0
1977-03-01,3307.9,SUL,3307.9,0.0
1977-04-01,2857.0,SUL,2857.0,0.0
1977-05-01,1216.9,SUL,1216.9,0.0
1977-06-01,2221.9,SUL,2221.9,0.0
1977-07-01,4247.5,SUL,4247.5,0.0
1977-08-01,10007.4,SUL,10007.5,0.0
1977-09-01,3400.2,SUL,3400.2,0.0
1977-10-01,4438.1,SUL,4438.1,0.0
1977-11-01,5126.7,SUL,5126.7,0.0
1977-12-01,2460.6,SUL,2460.7,0.0
1978-01-01,2113.1,SUL,2113.1,0.0
1978-02-01,1575.6,SUL,1575.6,0.0
1978-03-01,1458.9,SUL,1458.9,0.0
1978-04-01,615.4,SUL,615.4,0.0
1978-05-01,520.9,SUL,520.9,0.0
1978-06-01,566.9,SUL,566.9,0.0
1978-07-01,2027.3,SUL,2027.4,0.0
1978-08-01,1672.6,SUL,1672.6,0.0
1978-09-01,3618.6,SUL,3618.7,0.0
1978-10-01,1838.0,SUL,1838.0,0.0
1978-11-01,3761.9,SUL,3762.0,0.0
1978-12-01,2129.1,SUL,2129.1,0.0
1979-01-01,1060.3,SUL,1060.3,0.0
1979-02-01,809.1,SUL,809.1,0.0
1979-03-01,1180.2,SUL,1180.2,0.0
1979-04-01,1731.2,SUL,1731.2,0.0
1979-05-01,4508.3,SUL,4508.4,0.0
1979-06-01,2378.2,SUL,2378.2,0.0
1979-07-01,4315.7,SUL,4315.8,0.0
1979-08-01,3439.7,SUL,3439.7,0.0
1979-09-01,2162.1,SUL,2162.2,0.0
1979-10-01,11200.2,SUL,11200.3,0.0
1979-11-01,6942.8,SUL,6942.9,0.0
1979-12-01,5268.0,SUL,5268.0,0.0
1980-01-01,2345.8,SUL,2345.8,0.0
1980-02-01,1543.1,SUL,1543.1,0.0
1980-03-01,3380.9,SUL,3381.0,0.0
1980-04-01,1513.5,SUL,1513.5,0.0
1980-05-01,2336.6,SUL,2336.6,0.0
1980-06-01,1365.4,SUL,1365.4,0.0
1980-07-01,3402.2,SUL,3402.2,0.0
1980-08-01,8806.0,SUL,8806.1,0.0
1980-09-01,6292.8,SUL,6292.8,0.0
1980-10-01,4470.9,SUL,4470.9,0.0
1980-11-01,4807.6,SUL,4807.6,0.0
1980-12-01,6784.5,SUL,6784.6,0.0
1981-01-01,4036.5,SUL,4036.6,0.0
1981-02-01,4512.9,SUL,4512.9,0.0
1981-03-01,1505.6,SUL,1505.7,0.0
1981-04-01,1393.6,SUL,1393.6,0.0
1981-05-01,1141.7,SUL,1141.7,0.0
1981-06-01,1581.3,SUL,1581.3,0.0
1981-07-01,1450.1,SUL,1450.1,0.0
1981-08-01,1297.4,SUL,1297.4,0.0
1981-09-01,3442.4,SUL,3442.4,0.0
1981-10-01,2722.3,SUL,2722.3,0.0
1981-11-01,2281.6,SUL,2281.6,0.0
1981-12-01,2328.6,SUL,2328.6,0.0
1982-01-01,1221.3,SUL,1221.3,0.0
1982-02-01,2246.9,SUL,2246.9,0.0
1982-03-01,1674.4,SUL,1674.5,0.0
1982-04-01,958.5,SUL,958.5,0.0
1982-05-01,943.8,SUL,943.8,0.0
1982-06-01,4592.2,SUL,4592.3,0.0
1982-07-01,6752.6,SUL,6752.6,0.0
1982-08-01,4209.3,SUL,4209.3,0.0
1982-09-01,2738.9,SUL,2738.9,0.0
1982-10-01,8774.1,SUL,8774.2,0.0
1982-11-01,12631.2,SUL,12631.3,0.0
1982-12-01,4488.0,SUL,4488.0,0.0
1983-01-01,3631.2,SUL,3631.2,0.0
1983-02-01,4653.7,SUL,4653.7,0.0
1983-03-01,6547.5,SUL,6547.6,0.0
1983-04-01,4394.4,SUL,4394.4,0.0
1983-05-01,12108.1,SUL,12108.2,0.0
1983-06-01,9622.0,SUL,9622.1,0.0
1983-07-01,27108.6,SUL,27108.9,0.0
1983-08-01,13640.9,SUL,13641.0,0.0
1983-09-01,5702.9,SUL,5702.9,0.0
1983-10-01,3885.6,SUL,3885.7,0.0
1983-11-01,3905.4,SUL,3905.4,0.0
1983-12-01,2565.3,SUL,2565.4,0.0
1984-01-01,2895.1,SUL,2895.1,0.0
1984-02-01,3093.1,SUL,3093.1,0.0
1984-03-01,2543.7,SUL,2543.7,0.0
1984-04-01,2403.1,SUL,2403.2,0.0
1984-05-01,4782.5,SUL,4782.5,0.0
1984-06-01,8241.0,SUL,8241.1,0.0
1984-07-01,7861.0,SUL,7861.1,0.0
1984-08-01,13725.1,SUL,13725.2,0.0
1984-09-01,5527.7,SUL,5527.8,0.0
1984-10-01,6120.1,SUL,6120.2,0.0
1984-11-01,4373.2,SUL,4373.3,0.0
1984-12-01,2940.2,SUL,2940.2,0.0
1985-01-01,1184.2,SUL,1184.2,0.0
1985-02-01,3660.0,SUL,3660.1,0.0
1985-03-01,2471.0,SUL,2471.1,0.0
1985-04-01,3093.9,SUL,3093.9,0.0
1985-05-01,3445.3,SUL,3445.3,0.0
1985-06-01,2054.7,SUL,2054.7,0.0
1985-07-01,2490.4,SUL,2490.4,0.0
1985-08-01,3569.5,SUL,3569.5,0.0
1985-09-01,4027.6,SUL,4027.6,0.0
1985-10-01,2211.0,SUL,2211.0,0.0
1985-11-01,2074.1,SUL,2074.1,0.0
1985-12-01,658.7,SUL,658.7,0.0
1986-01-01,880.0,SUL,880.0,0.0
1986-02-01,1235.3,SUL,1235.3,0.0
1986-03-01,1018.0,SUL,1018.1,0.0
1986-04-01,3575.0,SUL,3575.0,0.0
1986-05-01,2206.6,SUL,2206.6,0.0
1986-06-01,3147.5,SUL,3147.5,0.0
1986-07-01,2327.2,SUL,2327.2,0.0
1986-08-01,2724.0,SUL,2724.1,0.0
1986-09-01,3835.1,SUL,3835.2,0.0
1986-10-01,3884.4,SUL,3884.4,0.0
1986-11-01,5615.9,SUL,5616.0,0.0
1986-12-01,3239.3,SUL,3239.3,0.0
1987-01-01,4040.2,SUL,4040.2,0.0
1987-02-01,3028.3,SUL,3028.3,0.0
1987-03-01,1068.3,SUL,1068.3,0.0
1987-04-01,4955.7,SUL,4955.8,0.0
1987-05-01,11001.7,SUL,11001.8,0.0
1987-06-01,5269.2,SUL,5269.3,0.0
1987-07-01,5981.0,SUL,5981.1,0.0
1987-08-01,5403.7,SUL,5403.8,0.0
1987-09-01,3769.8,SUL,3769.8,0.0
1987-10-01,7489.3,SUL,7489.4,0.0
1987-11-01,2247.3,SUL,2247.3,0.0
1987-12-01,1291.6,SUL,1291.6,0.0
1988-01-01,1671.7,SUL,1671.8,0.0
1988-02-01,2040.4,SUL,2040.4,0.0
1988-03-01,1285.0,SUL,1285.1,0.0
1988-04-01,2391.0,SUL,2391.0,0.0
1988-05-01,6563.7,SUL,6563.7,0.0
1988-06-01,4593.2,SUL,4593.2,0.0
1988-07-01,2235.2,SUL,2235.2,0.0
1988-08-01,1016.8,SUL,1016.8,0.0
1988-09-01,5042.3,SUL,5042.4,0.0
1988-10-01,2973.5,SUL,2973.5,0.0
1988-11-01,1628.1,SUL,1628.2,0.0
1988-12-01,1280.7,SUL,1280.7,0.0
1989-01-01,3343.1,SUL,3343.1,0.0
1989-02-01,4835.5,SUL,4835.5,0.0
1989-03-01,2184.8,SUL,2184.8,0.0
1989-04-01,2453.4,SUL,2453.4,0.0
1989-05-01,4659.9,SUL,4659.9,0.0
1989-06-01,1259.7,SUL,1259.8,0.0
1989-07-01,3849.8,SUL,3849.8,0.0
1989-08-01,3379.8,SUL,3379.9,0.0
1989-09-01,12885.2,SUL,12885.4,0.0
1989-10-01,4753.6,SUL,4753.6,0.0
1989-11-01,1838.7,SUL,1838.7,0.0
1989-12-01,1194.2,SUL,1194.2,0.0
1990-01-01,5784.8,SUL,5784.8,0.0
1990-02-01,3647.0,SUL,3647.0,0.0
1990-03-01,2809.3,SUL,2809.3,0.0
1990-04-01,5215.3,SUL,5215.4,0.0
1990-05-01,5380.7,SUL,5380.8,0.0
1990-06-01,14135.3,SUL,14135.4,0.0
1990-07-01,5271.0,SUL,5271.0,0.0
1990-08-01,3439.1,SUL,3439.1,0.0
1990-09-01,7033.9,SUL,7033.9,0.0
1990-10-01,10774.3,SUL,10774.4,0.0
1990-11-01,7477.8,SUL,7477.9,0.0
1990-12-01,2763.0,SUL,2763.0,0.0
1991-01-01,1507.2,SUL,1507.2,0.0
1991-02-01,1370.2,SUL,1370.2,0.0
1991-03-01,834.9,SUL,834.9,0.0
1991-04-01,818.8,SUL,818.8,0.0
1991-05-01,805.8,SUL,805.8,0.0
1991-06-01,3634.2,SUL,3634.2,0.0
1991-07-01,2656.9,SUL,2656.9,0.0
1991-08-01,3366.3,SUL,3366.4,0.0
1991-09-01,1283.2,SUL,1283.3,0.0
1991-10-01,3552.0,SUL,3552.0,0.0
1991-11-01,3058.1,SUL,3058.2,0.0
1991-12-01,3723.8,SUL,3723.8,0.0
1992-01-01,2345.3,SUL,2345.4,0.0
1992-02-01,3500.2,SUL,3500.2,0.0
1992-03-01,3012.9,SUL,3012.9,0.0
1992-04-01,2641.6,SUL,2641.7,0.0
1992-05-01,10509.3,SUL,10509.4,0.0
1992-06-01,8364.7,SUL,8364.8,0.0
1992-07-01,8728.7,SUL,8728.8,0.0
1992-08-01,7513.8,SUL,7513.8,0.0
1992-09-01,5698.9,SUL,5698.9,0.0
1992-10-01,2653.1,SUL,2653.1,0.0
1992-11-01,3453.5,SUL,3453.5,0.0
1992-12-01,1945.7,SUL,1945.7,0.0
1993-01-01,2188.0,SUL,2188.0,0.0
1993-02-01,3153.2,SUL,3153.2,0.0
1993-03-01,2992.5,SUL,2992.5,0.0
1993-04-01,2025.6,SUL,2025.6,0.0
1993-05-01,3839.1,SUL,3839.1,0.0
1993-06-01,4432.7,SUL,4432.7,0.0
1993-07-01,11187.3,SUL,11187.4,0.0
1993-08-01,2346.6,SUL,2346.6,0.0
1993-09-01,4673.9,SUL,4673.9,0.0
1993-10-01,6169.3,SUL,6169.3,0.0
1993-11-01,2482.6,SUL,2482.6,0.0
1993-12-01,4815.4,SUL,4815.5,0.0
1994-01-01,1825.5,SUL,1825.5,0.0
1994-02-01,6270.8,SUL,6270.9,0.0
1994-03-01,3285.6,SUL,3285.6,0.0
1994-04-01,3248.5,SUL,3248.5,0.0
1994-05-01,4384.1,SUL,4384.1,0.0
1994-06-01,5498.0,SUL,5498.1,0.0
1994-07-01,7256.4,SUL,7256.5,0.0
1994-08-01,2495.3,SUL,2495.3,0.0
1994-09-01,1923.8,SUL,1923.9,0.0
1994-10-01,5770.2,SUL,5770.2,0.0
1994-11-01,5426.5,SUL,5426.6,0.0
1994-12-01,2651.6,SUL,2651.6,0.0
1995-01-01,7116.1,SUL,7116.2,0.0
1995-02-01,3808.3,SUL,3808.3,0.0
1995-03-01,2160.6,SUL,2160.6,0.0
1995-04-01,1158.1,SUL,1158.1,0.0
1995-05-01,750.3,SUL,750.3,0.0
1995-06-01,2155.5,SUL,2155.6,0.0
1995-07-01,3429.6,SUL,3429.7,0.0
1995-08-01,2796.8,SUL,2796.9,0.0
1995-09-01,3133.7,SUL,3133.7,0.0
1995-10-01,5918.8,SUL,5918.9,0.0
1995-11-01,2011.9,SUL,2011.9,0.0
1995-12-01,1703.1,SUL,1703.1,0.0
1996-01-01,4499.3,SUL,4499.3,0.0
1996-02-01,5460.1,SUL,5460.1,0.0
1996-03-01,3380.8,SUL,3380.8,0.0
1996-04-01,3171.9,SUL,3172.0,0.0
1996-05-01,1054.6,SUL,1054.7,0.0
1996-06-01,2891.8,SUL,2891.8,0.0
1996-07-01,5385.2,SUL,5385.2,0.0
1996-08-01,5149.4,SUL,5149.4,0.0
1996-09-01,6038.6,SUL,6038.6,0.0
1996-10-01,5213.4,SUL,5213.4,0.0
1996-11-01,3101.8,SUL,3101.8,0.0
1996-12-01,2319.4,SUL,2319.4,0.0
1997-01-01,2824.0,SUL,2824.0,0.0
1997-02-01,8213.4,SUL,8213.5,0.0
1997-03-01,2600.5,SUL,2600.5,0.0
1997-04-01,873.4,SUL,873.4,0.0
1997-05-01,826.4,SUL,826.4,0.0
1997-06-01,2794.4,SUL,2794.4,0.0
1997-07-01,5020.1,SUL,5020.1,0.0
1997-08-01,7779.2,SUL,7779.2,0.0
1997-09-01,3135.3,SUL,3135.3,0.0
1997-10-01,15730.9,SUL,15731.0,0.0
1997-11-01,14249.2,SUL,14249.3,0.0
1997-12-01,4459.7,SUL,4459.7,0.0
1998-01-01,5670.3,SUL,5670.3,0.0
1998-02-01,11848.1,SUL,11848.2,0.0
1998-03-01,7616.9,SUL,7617.0,0.0
1998-04-01,9749.6,SUL,9749.6,0.0
1998-05-01,8066.9,SUL,8067.0,0.0
1998-06-01,3686.1,SUL,3686.1,0.0
1998-07-01,5150.9,SUL,5151.0,0.0
1998-08-01,10249.6,SUL,10249.7,0.0
1998-09-01,10002.6,SUL,10002.7,0.0
1998-10-01,5428.5,SUL,5428.5,0.0
1998-11-01,1847.5,SUL,1847.5,0.0
1998-12-01,1659.2,SUL,1659.2,0.0
1999-01-01,1653.3,SUL,1653.3,0.0
1999-02-01,2333.7,SUL,2333.7,0.0
1999-03-01,1449.0,SUL,1449.0,0.0
1999-04-01,3241.3,SUL,3241.4,0.0
1999-05-01,1563.1,SUL,1563.1,0.0
1999-06-01,3045.0,SUL,3045.1,0.0
1999-07-01,7418.5,SUL,7418.5,0.0
1999-08-01,2139.8,SUL,2139.9,0.0
1999-09-01,2028.3,SUL,2028.3,0.0
1999-10-01,5426.6,SUL,5426.6,0.0
1999-11-01,2161.7,SUL,2161.7,0.0
1999-12-01,1557.4,SUL,1557.4,0.0
2000-01-01,1754.2,SUL,1754.3,0.0
2000-02-01,1928.9,SUL,1929.0,0.0
2000-03-01,2586.2,SUL,2586.3,0.0
2000-04-01,1931.6,SUL,1931.6,0.0
2000-05-01,2174.7,SUL,2174.7,0.0
2000-06-01,2386.7,SUL,2386.8,0.0
2000-07-01,5566.9,SUL,5567.0,0.0
2000-08-01,2899.4,SUL,2899.5,0.0
2000-09-01,10427.9,SUL,10428.0,0.0
2000-10-01,11442.8,SUL,11442.9,0.0
2000-11-01,3352.2,SUL,3352.2,0.0
2000-12-01,2625.5,SUL,2625.6,0.0
2001-01-01,5200.9,SUL,5200.9,0.0
2001-02-01,7029.6,SUL,7029.6,0.0
2001-03-01,3705.4,SUL,3705.5,0.0
2001-04-01,4027.3,SUL,4027.4,0.0
2001-05-01,5693.1,SUL,5693.2,0.0
2001-06-01,4206.9,SUL,4207.0,0.0
2001-07-01,5612.0,SUL,5612.1,0.0
2001-08-01,2416.6,SUL,2416.7,0.0
2001-09-01,4214.7,SUL,4214.7,0.0
2001-10-01,10604.7,SUL,10604.8,0.0
2001-11-01,2926.1,SUL,2926.1,0.0
2001-12-01,3128.8,SUL,3128.8,0.0
2002-01-01,2104.5,SUL,2104.5,0.0
2002-02-01,1559.8,SUL,1559.8,0.0
2002-03-01,1584.5,SUL,1584.5,0.0
2002-04-01,1910.8,SUL,1910.8,0.0
2002-05-01,2833.4,SUL,2833.4,0.0
2002-06-01,6289.5,SUL,6289.6,0.0
2002-07-01,4194.3,SUL,4194.4,0.0
2002-08-01,6319.5,SUL,6319.6,0.0
2002-09-01,6444.4,SUL,6444.5,0.0
2002-10-01,8348.3,SUL,8348.4,0.0
2002-11-01,6916.4,SUL,6916.5,0.0
2002-12-01,6487.9,SUL,6488.0,0.0
2003-01-01,2889.2,SUL,2889.2,0.0
2003-02-01,2898.1,SUL,2898.2,0.0
2003-03-01,2807.9,SUL,2807.9,0.0
2003-04-01,1504.4,SUL,1504.4,0.0
2003-05-01,2204.3,SUL,2204.3,0.0
2003-06-01,2880.1,SUL,2880.2,0.0
2003-07-01,2717.5,SUL,2717.6,0.0
2003-08-01,1246.6,SUL,1246.6,0.0
2003-09-01,997.6,SUL,997.6,0.0
2003-10-01,2268.0,SUL,2268.1,0.0
2003-11-01,2306.3,SUL,2306.3,0.0
2003-12-01,6793.1,SUL,6793.2,0.0
2004-01-01,3128.4,SUL,3128.4,0.0
2004-02-01,1649.9,SUL,1649.9,0.0
2004-03-01,1088.7,SUL,1088.7,0.0
2004-04-01,1827.4,SUL,1827.4,0.0
2004-05-01,2867.6,SUL,2867.6,0.0
2004-06-01,1955.6,SUL,1955.6,0.0
2004-07-01,5127.2,SUL,5127.3,0.0
2004-08-01,1685.5,SUL,1685.5,0.0
2004-09-01,5016.9,SUL,5016.9,0.0
2004-10-01,5448.0,SUL,5448.1,0.0
2004-11-01,3694.9,SUL,3694.9,0.0
2004-12-01,2093.4,SUL,2093.5,0.0
2005-01-01,1893.7,SUL,1893.7,0.0
2005-02-01,998.6,SUL,998.6,0.0
2005-03-01,1141.5,SUL,1141.5,0.0
2005-04-01,3378.0,SUL,3378.0,0.0
2005-05-01,7701.0,SUL,7701.1,0.0
2005-06-01,7239.0,SUL,7239.1,0.0
2005-07-01,4211.9,SUL,4211.9,0.0
2005-08-01,3725.8,SUL,3725.8,0.0
2005-09-01,11236.6,SUL,11236.7,0.0
2005-10-01,11386.1,SUL,11386.2,0.0
2005-11-01,4332.1,SUL,4332.1,0.0
2005-12-01,1502.1,SUL,1502.1,0.0
2006-01-01,1703.9,SUL,1703.9,0.0
2006-02-01,1313.9,SUL,1313.9,0.0
2006-03-01,1180.5,SUL,1180.5,0.0
2006-04-01,767.8,SUL,767.8,0.0
2006-05-01,623.4,SUL,623.4,0.0
2006-06-01,1129.3,SUL,1129.3,0.0
2006-07-01,1616.0,SUL,1616.0,0.0
2006-08-01,3209.1,SUL,3209.1,0.0
2006-09-01,2120.8,SUL,2120.8,0.0
2006-10-01,1531.0,SUL,1531.0,0.0
2006-11-01,3616.5,SUL,3616.5,0.0
2006-12-01,2883.2,SUL,2883.2,0.0
2007-01-01,1952.7,SUL,1952.7,0.0
2007-02-01,2259.5,SUL,2259.5,0.0
2007-03-01,3614.8,SUL,3614.8,0.0
2007-04-01,2037.0,SUL,2037.0,0.0
2007-05-01,6216.1,SUL,6216.2,0.0
2007-06-01,2365.0,SUL,2365.0,0.0
2007-07-01,7093.9,SUL,7094.0,0.0
2007-08-01,3781.0,SUL,3781.1,0.0
2007-09-01,5255.7,SUL,5255.7,0.0
2007-10-01,5748.4,SUL,5748.5,0.0
2007-11-01,5774.6,SUL,5774.6,0.0
2007-12-01,2320.0,SUL,2320.0,0.0
2008-01-01,2150.8,SUL,2150.8,0.0
2008-02-01,1947.2,SUL,1947.2,0.0
2008-03-01,1557.1,SUL,1557.1,0.0
2008-04-01,1999.7,SUL,1999.7,0.0
2008-05-01,3277.2,SUL,3277.2,0.0
2008-06-01,3351.6,SUL,3351.7,0.0
2008-07-01,2648.0,SUL,2648.0,0.0
2008-08-01,2656.3,SUL,2656.4,0.0
2008-09-01,3986.0,SUL,3986.1,0.0
2008-10-01,10027.5,SUL,10027.6,0.0
2008-11-01,8051.1,SUL,8051.1,0.0
2008-12-01,2323.4,SUL,2323.4,0.0
2009-01-01,2313.5,SUL,2313.6,0.0
2009-02-01,1657.9,SUL,1657.9,0.0
2009-03-01,1808.5,SUL,1808.5,0.0
2009-04-01,690.2,SUL,690.2,0.0
2009-05-01,757.5,SUL,757.5,0.0
2009-06-01,1042.7,SUL,1042.7,0.0
2009-07-01,4950.7,SUL,4950.8,0.0
2009-08-01,8395.3,SUL,8395.4,0.0
2009-09-01,13806.8,SUL,13806.9,0.0
2009-10-01,8030.9,SUL,8031.0,0.0
2009-11-01,5919.0,SUL,5919.0,0.0
2009-12-01,4025.2,SUL,4025.2,0.0
2010-01-01,6149.3,SUL,6149.3,0.0
2010-02-01,6272.8,SUL,6272.9,0.0
2010-03-01,3128.1,SUL,3128.1,0.0
2010-04-01,7118.4,SUL,7118.4,0.0
2010-05-01,8980.9,SUL,8981.0,0.0
2010-06-01,4538.9,SUL,4538.9,0.0
2010-07-01,5009.4,SUL,5009.4,0.0
2010-08-01,3996.5,SUL,3996.6,0.0
2010-09-01,3997.7,SUL,3997.8,0.0
2010-10-01,2952.7,SUL,2952.7,0.0
2010-11-01,2309.5,SUL,2309.5,0.0
2010-12-01,4705.1,SUL,4705.2,0.0
2011-01-01,4326.9,SUL,4326.9,0.0
2011-02-01,7928.2,SUL,7928.3,0.0
2011-03-01,5175.0,SUL,5175.1,0.0
2011-04-01,4436.4,SUL,4436.5,0.0
2011-05-01,3553.7,SUL,3553.7,0.0
2011-06-01,4319.6,SUL,4319.7,0.0
2011-07-01,10046.2,SUL,10046.3,0.0
2011-08-01,12436.1,SUL,12436.2,0.0
2011-09-01,10671.2,SUL,10671.2,0.0
2011-10-01,3843.7,SUL,3843.7,0.0
2011-11-01,2153.2,SUL,2153.2,0.0
2011-12-01,1392.6,SUL,1392.6,0.0
2012-01-01,2584.1,SUL,2584.1,0.0
2012-02-01,2318.9,SUL,2318.9,0.0
2012-03-01,1347.0,SUL,1347.1,0.0
2012-04-01,654.2,SUL,654.2,0.0
